Record_ID,Customer_ID,Employee_ID,Order_ID,Transaction_Date,Region,City,Department,Category,Product,Sales,Profit,Quantity,Unit_Price,Discount_Percent,Cost,Salary,Experience_Years,Age,Rating,Gender,Status,Payment_Method,Customer_Type,Priority,Channel,Education,Contract_Type,Feedback,Country,Zone,Manager,Supplier,Brand,Segment,Risk_Level,Delivery_Status,Membership,Source,Metric_01,Metric_02,Metric_03,Metric_04,Metric_05,Metric_06,Metric_07,Metric_08,Metric_09,Metric_10,Metric_11,Metric_12,Metric_13,Metric_14,Metric_15,Metric_16,Metric_17,Metric_18,Metric_19,Metric_20
207,CUST1207,EMP147,ORD5207,2026-02-24,North,Mumbai,Operations,Beauty,Headphones,73590.5,-734.89,70,29112.71,21.01,63299.06,50627.82,13.6,51,2.6,Other,Completed,Net Banking,New,Critical,Store,PhD,Part-time,Average,India,Zone D,Manager_7,Supplier_12,Brand D,Consumer,High,Cancelled,Basic,Direct,760.0,630.42,206.02,33.56,31.53,492.75,596.96,435.29,234.06,950.44,275.64,108.86,815.62,219.98,842.77,798.4,357.35,471.84,625.67,477.01
208,CUST1208,EMP148,ORD5208,2026-02-26,Central,Bhopal,Finance,Beauty,Watch,30398.69,1401.8,21,5382.08,4.45,4898.54,19546.02,6.0,47,2.7,Male,Completed,Credit Card,Premium,Critical,Mobile App,Master,Permanent,Average,India,Zone A,Manager_8,Supplier_13,Brand D,Small Business,Low,Delivered,Silver,Direct,348.99,735.41,654.83,482.95,662.5,889.21,569.05,428.09,830.12,581.15,221.24,32.91,871.91,608.1,152.83,775.41,695.83,498.6,411.16,95.54
447,CUST1447,EMP147,ORD5447,2026-02-26,West,Bengaluru,Sales,Furniture,Shirt,13586.07,19866.14,56,48804.03,14.47,20124.51,118619.22,14.7,33,4.3,Female,Pending,Credit Card,Regular,High,Store,Master,Permanent,Good,India,Zone B,Manager_7,Supplier_12,Brand E,Corporate,Medium,Delayed,Platinum,Website,463.83,217.48,297.34,408.27,843.2,842.36,319.1,494.59,843.48,284.63,638.23,547.72,128.08,428.92,88.15,716.14,252.31,688.6,874.95,112.12
365,CUST1365,EMP145,ORD5365,2026-03-03,West,Indore,Operations,Beauty,Watch,86721.52,5679.13,66,44367.25,13.28,43734.43,19258.2,8.1,52,1.4,Female,Returned,Debit Card,Regular,High,Mobile App,Master,Part-time,Excellent,India,Zone B,Manager_5,Supplier_5,Brand E,Consumer,Low,In Transit,Platinum,Referral,601.47,924.43,690.92,568.77,489.02,16.89,650.57,642.74,532.03,908.29,746.11,13.13,346.13,779.49,560.0,518.52,335.9,453.67,594.93,523.06
49,CUST1049,EMP149,ORD5049,2026-03-04,East,Jaipur,IT,Clothing,Skincare,39981.29,15949.33,46,36500.24,34.52,34046.72,64987.13,7.0,59,2.8,Male,Pending,Net Banking,Premium,Critical,Store,Master,Permanent,Excellent,India,Zone B,Manager_9,Supplier_4,Brand B,Small Business,Medium,Cancelled,Silver,Direct,847.16,762.23,27.63,182.53,577.4,773.42,768.73,817.48,791.34,837.83,766.18,229.99,9.09,805.74,141.05,772.93,194.09,128.4,149.85,659.52
344,CUST1344,EMP124,ORD5344,2026-03-08,North,Bhopal,HR,Beauty,Shoes,16283.1,9941.21,46,41441.56,6.79,5758.67,37364.0,18.7,25,2.6,Other,Pending,Credit Card,Premium,High,Online,Master,Contract,Average,India,Zone B,Manager_4,Supplier_14,Brand E,Corporate,High,Cancelled,Basic,Advertisement,314.55,373.32,94.83,328.1,297.85,516.65,782.99,665.05,736.56,427.25,23.05,724.87,144.73,223.68,857.62,212.04,70.29,576.82,359.88,839.52
333,CUST1333,EMP113,ORD5333,2026-03-11,East,Indore,Marketing,Furniture,Shoes,63890.54,13824.6,64,5469.95,30.27,27869.28,38156.35,12.7,50,3.4,Male,Completed,Debit Card,Premium,Low,Store,Diploma,Contract,Poor,India,Zone C,Manager_13,Supplier_3,Brand E,Small Business,Low,Delayed,Basic,Social Media,113.43,248.54,674.24,318.85,97.58,433.73,189.24,779.21,440.22,524.38,606.09,46.03,659.7,899.85,996.07,696.36,242.67,982.61,949.0,984.06
2,CUST1002,EMP102,ORD5002,2026-03-12,Central,Jaipur,IT,Beauty,Chair,3001.62,16749.44,88,10042.37,5.4,14740.96,26045.16,7.0,27,2.7,Male,Returned,Credit Card,Regular,High,Online,Diploma,Permanent,Excellent,India,Zone B,Manager_2,Supplier_2,Brand D,Consumer,Low,Delayed,Silver,Direct,914.93,142.78,849.54,917.3,473.54,613.05,392.13,691.99,836.31,563.92,40.7,76.57,106.36,866.45,694.26,534.67,85.65,624.02,496.26,18.35
235,CUST1235,EMP175,ORD5235,2026-03-14,Central,Jaipur,Operations,Electronics,Laptop,30593.52,9467.93,43,21235.04,18.8,53285.93,116739.95,15.6,28,4.5,Female,Completed,Debit Card,New,Low,Online,Bachelor,Contract,Poor,India,Zone D,Manager_15,Supplier_10,Brand D,Small Business,Medium,In Transit,Silver,Direct,14.91,204.07,610.75,642.8,288.96,614.91,761.68,820.63,697.14,358.53,234.17,719.79,326.96,507.34,890.16,833.53,228.53,298.7,773.9,26.24
162,CUST1162,EMP102,ORD5162,2026-03-15,West,Jaipur,HR,Electronics,Headphones,14011.01,14219.07,90,13720.2,28.02,52724.12,72909.05,4.7,49,4.6,Other,Cancelled,Cash,New,Low,Online,PhD,Part-time,Good,India,Zone C,Manager_2,Supplier_12,Brand E,Corporate,Medium,Delayed,Gold,Direct,404.31,594.47,950.55,537.84,146.09,342.1,931.79,166.97,875.93,105.64,570.25,459.13,63.72,160.23,429.17,775.14,799.28,942.38,243.38,979.94
495,CUST1495,EMP115,ORD5495,2026-03-17,Central,Indore,HR,Clothing,Watch,52962.89,12262.28,13,39594.03,25.54,20222.79,145833.57,14.5,37,3.4,Female,Pending,UPI,New,Critical,Store,Master,Contract,Good,India,Zone C,Manager_15,Supplier_15,Brand D,Small Business,High,Delayed,Gold,Advertisement,217.26,813.12,882.81,36.25,612.67,506.55,284.66,144.19,199.24,62.22,489.69,428.18,841.21,780.06,291.79,706.56,576.4,652.83,733.28,243.17
145,CUST1145,EMP165,ORD5145,2026-03-18,East,Pune,HR,Beauty,Shirt,38201.57,22930.3,54,17409.61,2.67,3319.81,62386.18,13.7,20,1.7,Other,Cancelled,Net Banking,New,High,Mobile App,Bachelor,Permanent,Excellent,India,Zone D,Manager_5,Supplier_10,Brand E,Corporate,Medium,Cancelled,Silver,Website,437.08,637.39,32.48,758.99,822.54,533.33,670.72,896.75,996.73,533.75,932.95,153.96,425.53,590.22,68.86,69.29,143.65,683.58,552.19,321.86
354,CUST1354,EMP134,ORD5354,2026-03-18,East,Delhi,Operations,Grocery,Shoes,59551.83,24887.87,40,19174.39,38.71,40860.63,141744.75,6.1,28,1.4,Male,Returned,Net Banking,Premium,Critical,Online,Diploma,Permanent,Average,India,Zone C,Manager_14,Supplier_9,Brand D,Corporate,Medium,In Transit,Platinum,Direct,39.39,627.63,21.44,86.59,948.88,458.73,182.6,631.98,955.81,527.37,292.35,20.27,658.36,625.89,32.24,394.55,596.79,931.38,87.86,997.5
303,CUST1303,EMP163,ORD5303,2026-03-20,North,Jaipur,Finance,Beauty,Shirt,86959.95,12860.79,50,14471.47,9.77,17004.49,163107.67,7.0,51,5.0,Male,Pending,Credit Card,Premium,High,Online,PhD,Part-time,Excellent,India,Zone B,Manager_3,Supplier_3,Brand D,Consumer,High,Cancelled,Basic,Advertisement,442.87,112.7,462.53,211.52,119.1,134.3,539.43,882.28,645.53,927.07,381.84,351.32,326.15,713.28,129.55,105.74,366.39,743.76,110.88,206.77
461,CUST1461,EMP161,ORD5461,2026-03-21,East,Bengaluru,Marketing,Clothing,Rice,57025.2,9681.29,82,26804.1,13.1,7186.45,98868.21,0.3,56,2.1,Other,Pending,Debit Card,Regular,Critical,Store,Bachelor,Contract,Average,India,Zone B,Manager_1,Supplier_11,Brand D,Small Business,Low,Delayed,Platinum,Advertisement,284.8,75.35,619.21,882.21,523.18,738.39,487.53,534.9,420.23,853.04,681.7,279.36,946.2,90.1,722.15,434.0,438.71,595.83,78.3,97.7
406,CUST1406,EMP106,ORD5406,2026-03-21,Central,Bengaluru,IT,Clothing,Table,87041.44,18552.93,57,28346.98,12.11,43318.53,178856.84,3.0,29,2.5,Female,Returned,Debit Card,New,Medium,Online,Bachelor,Part-time,Good,India,Zone C,Manager_6,Supplier_1,Brand C,Small Business,Low,Delivered,Basic,Referral,8.3,426.97,887.59,652.69,877.94,16.93,757.31,64.87,242.42,521.87,897.77,848.74,694.93,224.13,980.46,358.83,128.57,467.83,759.58,998.65
329,CUST1329,EMP109,ORD5329,2026-03-23,North,Bhopal,HR,Furniture,Table,86759.88,18169.03,74,32936.94,18.06,14573.29,39288.81,16.6,50,4.2,Female,Cancelled,Cash,Regular,High,Mobile App,Bachelor,Permanent,Good,India,Zone A,Manager_9,Supplier_14,Brand A,Corporate,High,In Transit,Platinum,Social Media,52.97,582.72,100.33,80.87,888.43,593.68,543.54,712.66,604.36,905.08,535.54,23.09,358.4,328.86,17.63,373.7,792.86,598.87,390.39,292.38
468,CUST1468,EMP168,ORD5468,2026-03-27,East,Delhi,Operations,Beauty,Shoes,60811.58,11241.09,31,5952.28,23.59,49853.28,112775.7,6.4,32,3.6,Other,Pending,Debit Card,Premium,Medium,Mobile App,Bachelor,Contract,Good,India,Zone B,Manager_8,Supplier_3,Brand A,Corporate,High,Delivered,Gold,Social Media,312.95,755.14,83.81,485.61,935.66,818.83,888.89,33.29,73.23,504.1,721.25,291.23,58.4,5.07,589.14,946.46,565.93,314.56,168.95,532.42
195,CUST1195,EMP135,ORD5195,2026-03-29,South,Indore,Operations,Grocery,Phone,50990.91,24172.6,70,5934.48,0.01,19633.23,28077.22,18.8,31,1.9,Other,Completed,Credit Card,New,Critical,Store,Bachelor,Permanent,Excellent,India,Zone C,Manager_15,Supplier_15,Brand A,Small Business,Low,Cancelled,Gold,Referral,297.08,895.52,909.04,683.73,249.35,631.07,419.11,685.87,798.68,998.65,912.6,475.15,313.33,171.11,28.91,381.93,828.55,146.15,521.64,814.61
242,CUST1242,EMP102,ORD5242,2026-03-29,West,Pune,Marketing,Grocery,Chair,36545.67,19263.7,67,1459.78,12.28,9816.25,145200.76,14.2,51,3.7,Female,Returned,Net Banking,Regular,Critical,Mobile App,Diploma,Part-time,Good,India,Zone B,Manager_2,Supplier_2,Brand B,Consumer,High,In Transit,Silver,Advertisement,596.14,290.65,241.46,590.66,756.6,475.79,503.93,729.1,584.51,871.36,786.44,192.52,318.93,787.07,958.52,534.88,259.88,720.32,223.77,758.45
340,CUST1340,EMP120,ORD5340,2026-03-29,West,Pune,IT,Furniture,Table,12435.39,13517.47,86,45088.99,37.12,50057.23,162019.97,6.0,23,4.1,Male,Pending,Net Banking,Regular,High,Online,Diploma,Permanent,Poor,India,Zone B,Manager_20,Supplier_10,Brand C,Small Business,Low,Delayed,Basic,Direct,776.14,173.2,338.64,248.9,479.98,526.8,196.69,313.08,96.89,193.24,426.63,574.7,671.33,294.93,319.67,52.48,824.15,292.18,127.18,751.06
410,CUST1410,EMP110,ORD5410,2026-03-31,North,Jaipur,Sales,Furniture,Watch,75525.29,7228.99,94,9802.94,37.55,30070.62,158329.72,7.5,25,3.0,Female,Returned,Debit Card,New,Low,Online,PhD,Part-time,Good,India,Zone C,Manager_10,Supplier_5,Brand B,Consumer,Low,In Transit,Silver,Website,140.32,144.65,571.41,973.75,628.34,307.94,50.6,792.59,958.78,204.01,613.43,676.77,779.76,443.9,395.6,938.42,382.22,865.42,358.64,353.61
48,CUST1048,EMP148,ORD5048,2026-03-31,North,Jaipur,HR,Beauty,Skincare,22241.73,5651.23,53,16940.27,32.01,42037.75,128998.27,18.8,46,2.6,Female,Pending,Debit Card,Premium,Low,Mobile App,Master,Contract,Good,India,Zone D,Manager_8,Supplier_3,Brand E,Small Business,Medium,In Transit,Platinum,Website,967.81,172.22,3.5,975.54,273.38,969.01,503.2,169.56,555.51,43.22,607.88,145.74,245.71,128.15,636.63,336.34,522.08,523.6,854.72,720.25
135,CUST1135,EMP155,ORD5135,2026-04-01,East,Delhi,Operations,Electronics,Laptop,39600.94,19802.4,90,14853.16,22.04,60855.32,25612.79,16.7,38,3.6,Male,Cancelled,UPI,Regular,Medium,Mobile App,Bachelor,Permanent,Excellent,India,Zone C,Manager_15,Supplier_15,Brand C,Small Business,Low,Cancelled,Gold,Referral,983.24,679.87,560.52,552.94,191.7,599.64,445.41,243.72,151.71,54.62,914.19,494.1,138.55,437.65,408.16,420.13,195.71,34.29,753.28,817.89
64,CUST1064,EMP164,ORD5064,2026-04-01,North,Pune,HR,Grocery,Shoes,39292.3,20062.23,92,13341.97,36.97,4551.57,139786.87,14.5,52,4.7,Female,Completed,UPI,Premium,Medium,Online,Diploma,Contract,Good,India,Zone B,Manager_4,Supplier_4,Brand D,Small Business,Medium,Delayed,Basic,Direct,447.54,212.62,62.45,91.94,599.69,914.82,544.57,735.95,467.1,82.2,244.24,360.02,539.52,566.19,644.02,152.26,20.16,585.97,102.12,318.33
473,CUST1473,EMP173,ORD5473,2026-04-01,South,Mumbai,HR,Clothing,Watch,71158.48,-1355.14,62,31931.3,30.91,50507.15,165527.73,0.9,55,1.4,Female,Pending,Net Banking,Regular,Medium,Online,Master,Part-time,Poor,India,Zone C,Manager_13,Supplier_8,Brand B,Corporate,High,In Transit,Platinum,Advertisement,205.63,83.95,308.61,918.98,836.52,889.71,655.56,204.45,205.54,427.31,771.91,533.51,762.04,716.61,882.74,529.72,230.81,40.24,388.39,436.35
389,CUST1389,EMP169,ORD5389,2026-04-02,East,Bhopal,IT,Furniture,Laptop,63616.8,18991.56,7,1892.92,35.61,43382.38,40569.76,18.0,53,2.5,Female,Completed,Cash,Premium,High,Mobile App,PhD,Permanent,Good,India,Zone A,Manager_9,Supplier_14,Brand E,Corporate,High,Delivered,Silver,Advertisement,589.51,58.05,213.45,11.63,649.79,809.28,478.83,276.41,631.01,699.96,547.38,943.43,187.53,830.76,720.88,71.75,293.29,890.42,814.51,429.77
11,CUST1011,EMP111,ORD5011,2026-04-04,South,Pune,IT,Furniture,Table,94836.78,7469.27,7,32837.15,0.74,56282.49,95012.51,15.0,24,3.9,Female,Pending,Net Banking,New,Critical,Mobile App,PhD,Permanent,Poor,India,Zone B,Manager_11,Supplier_11,Brand E,Small Business,Medium,In Transit,Silver,Advertisement,979.42,465.97,939.48,689.99,143.2,99.46,535.11,709.39,423.86,714.72,727.01,975.79,658.78,686.58,46.64,124.85,733.44,547.91,322.32,607.43
228,CUST1228,EMP168,ORD5228,2026-04-05,East,Jaipur,Operations,Electronics,Rice,3928.9,11769.42,97,43186.94,35.15,47213.83,48584.63,12.6,45,4.3,Female,Pending,Cash,New,Low,Store,PhD,Contract,Excellent,India,Zone D,Manager_8,Supplier_3,Brand C,Corporate,Low,Delivered,Gold,Social Media,601.37,404.03,953.05,512.74,349.43,532.23,710.67,460.51,451.86,648.42,699.83,278.73,341.55,850.6,970.8,244.29,804.7,334.18,783.26,970.15
24,CUST1024,EMP124,ORD5024,2026-04-05,North,Jaipur,IT,Furniture,Headphones,27261.42,20918.85,26,25556.4,7.34,50855.18,86842.47,18.6,41,3.9,Other,Returned,UPI,Premium,Critical,Online,Diploma,Contract,Good,India,Zone B,Manager_4,Supplier_9,Brand B,Corporate,High,Delivered,Gold,Direct,792.22,483.35,558.05,335.05,679.07,719.5,773.35,797.6,370.92,695.59,247.18,406.17,656.47,369.6,720.96,443.4,715.87,296.53,359.48,544.55
108,CUST1108,EMP128,ORD5108,2026-04-06,South,Pune,HR,Grocery,Shoes,53483.02,1746.71,58,46126.14,35.65,22894.94,66893.12,19.1,52,2.0,Other,Cancelled,UPI,Premium,Medium,Online,PhD,Contract,Average,India,Zone D,Manager_8,Supplier_3,Brand C,Small Business,Medium,Delivered,Platinum,Social Media,400.22,54.54,582.12,411.35,819.44,785.63,272.38,6.49,489.54,177.7,285.46,561.21,475.98,70.96,104.28,895.15,327.66,290.2,341.04,31.56
100,CUST1100,EMP120,ORD5100,2026-04-07,Central,Bengaluru,Sales,Clothing,Shirt,17598.92,24231.17,98,39820.77,19.2,32868.41,172239.5,16.2,46,3.8,Male,Returned,Credit Card,New,Low,Online,Bachelor,Contract,Poor,India,Zone C,Manager_20,Supplier_10,Brand C,Consumer,Medium,Delivered,Platinum,Referral,885.92,157.69,739.42,747.57,254.34,103.44,984.38,893.98,391.44,625.21,609.3,75.26,823.45,900.78,378.03,999.3,135.91,994.43,825.55,170.9
65,CUST1065,EMP165,ORD5065,2026-04-07,Central,Kolkata,Marketing,Beauty,Shoes,73121.1,18532.63,57,27761.44,13.03,12481.19,164809.83,17.4,25,1.8,Male,Completed,Credit Card,New,High,Online,Diploma,Contract,Poor,India,Zone A,Manager_5,Supplier_5,Brand D,Small Business,Medium,Delivered,Platinum,Referral,917.02,374.34,35.16,685.93,332.17,973.38,205.23,546.5,834.97,328.36,903.58,889.49,183.0,261.91,713.04,44.86,243.51,606.35,899.97,256.69
176,CUST1176,EMP116,ORD5176,2026-04-09,South,Kolkata,Sales,Electronics,Chair,44690.71,11274.13,94,39231.89,12.29,7651.22,93634.25,6.8,39,3.6,Male,Cancelled,Net Banking,New,Low,Online,Bachelor,Part-time,Poor,India,Zone D,Manager_16,Supplier_11,Brand B,Consumer,High,Cancelled,Silver,Website,612.15,947.92,694.97,9.56,19.88,590.99,595.37,111.22,645.49,43.35,529.17,362.41,372.43,748.12,792.49,571.99,502.93,860.37,465.93,583.7
8,CUST1008,EMP108,ORD5008,2026-04-12,West,Pune,HR,Furniture,Shoes,34411.16,9919.37,26,889.58,0.05,47665.51,47095.16,10.8,43,3.0,Other,Pending,UPI,Premium,High,Online,PhD,Contract,Good,India,Zone B,Manager_8,Supplier_8,Brand D,Corporate,Low,Delivered,Basic,Direct,823.03,977.9,870.89,933.47,173.13,951.09,738.66,322.11,890.0,669.95,661.58,921.88,54.96,571.26,457.12,924.64,338.97,406.01,942.2,790.56
419,CUST1419,EMP119,ORD5419,2026-04-14,North,Delhi,HR,Beauty,Laptop,47081.34,-1643.58,29,9743.15,10.18,65716.15,34915.29,0.3,22,1.8,Other,Pending,UPI,Premium,High,Mobile App,Bachelor,Part-time,Excellent,India,Zone B,Manager_19,Supplier_14,Brand E,Small Business,Low,In Transit,Basic,Referral,985.63,173.54,311.25,136.88,132.28,519.09,937.26,299.08,636.94,28.99,610.26,183.66,500.93,535.4,859.53,271.11,651.17,536.33,230.42,308.38
229,CUST1229,EMP169,ORD5229,2026-04-15,East,Kolkata,Sales,Beauty,Shoes,96975.97,10032.64,54,11230.8,22.33,59117.61,85134.16,19.8,22,3.3,Other,Cancelled,UPI,New,Medium,Mobile App,Bachelor,Contract,Average,India,Zone A,Manager_9,Supplier_4,Brand E,Small Business,High,Delivered,Basic,Direct,960.86,678.35,281.83,475.65,705.19,768.41,981.61,429.21,192.41,289.96,958.55,522.64,309.31,803.42,716.53,892.51,173.85,350.95,79.7,597.29
291,CUST1291,EMP151,ORD5291,2026-04-16,North,Indore,HR,Beauty,Laptop,40210.47,694.46,24,47015.14,0.84,52225.66,27354.05,12.6,57,1.7,Male,Returned,UPI,New,High,Mobile App,PhD,Contract,Excellent,India,Zone D,Manager_11,Supplier_6,Brand D,Consumer,High,Delivered,Gold,Social Media,762.69,721.63,824.94,499.4,811.94,573.67,191.98,28.52,975.4,576.79,381.49,774.56,819.37,701.94,43.47,619.15,146.47,906.28,584.44,363.2
141,CUST1141,EMP161,ORD5141,2026-04-17,West,Pune,Sales,Clothing,Shirt,76309.73,10469.78,42,17054.54,26.08,59741.65,155781.68,4.1,51,3.9,Other,Returned,Net Banking,Premium,Medium,Store,Diploma,Contract,Poor,India,Zone C,Manager_1,Supplier_6,Brand A,Corporate,High,Delivered,Basic,Website,756.99,662.43,579.22,216.44,588.69,850.78,890.31,62.72,757.53,963.69,31.11,733.94,708.71,490.2,943.5,444.67,425.45,561.95,466.45,257.47
81,CUST1081,EMP101,ORD5081,2026-04-17,Central,Delhi,HR,Beauty,Shoes,66696.56,24702.59,78,35233.76,11.53,44720.71,61991.17,16.8,32,3.9,Other,Cancelled,Cash,New,Medium,Mobile App,Master,Permanent,Good,India,Zone B,Manager_1,Supplier_6,Brand E,Consumer,Low,In Transit,Silver,Social Media,37.78,134.24,110.28,445.43,361.24,71.9,398.63,407.44,571.68,316.33,92.91,54.39,545.25,646.97,527.04,314.78,492.66,595.5,33.34,951.88
185,CUST1185,EMP125,ORD5185,2026-04-18,South,Bengaluru,Operations,Furniture,Chair,98020.84,13853.02,27,15012.97,3.07,57073.54,129637.62,4.5,38,4.3,Other,Completed,Net Banking,Regular,Critical,Store,Bachelor,Permanent,Excellent,India,Zone C,Manager_5,Supplier_5,Brand B,Consumer,Medium,Delayed,Platinum,Social Media,873.04,438.43,54.52,243.45,974.61,989.21,559.06,842.97,390.64,626.95,231.33,116.25,950.84,11.56,608.07,430.99,597.21,494.84,57.53,980.65
126,CUST1126,EMP146,ORD5126,2026-04-18,North,Indore,Sales,Grocery,Table,38731.84,3870.84,29,20987.26,3.7,11805.44,179597.94,16.7,30,2.8,Other,Completed,Cash,New,High,Online,Master,Contract,Good,India,Zone C,Manager_6,Supplier_6,Brand D,Small Business,Low,In Transit,Gold,Advertisement,557.22,255.23,634.44,834.26,523.97,867.4,868.85,534.82,584.47,613.29,977.32,948.36,737.03,292.91,925.35,281.89,894.68,17.79,763.19,464.48
214,CUST1214,EMP154,ORD5214,2026-04-18,North,Mumbai,Operations,Furniture,Shirt,85329.5,8059.73,46,47138.69,24.8,30028.05,71335.36,17.4,24,3.2,Female,Completed,Net Banking,New,Critical,Online,Bachelor,Part-time,Poor,India,Zone A,Manager_14,Supplier_4,Brand A,Corporate,Medium,Cancelled,Platinum,Website,269.36,358.76,171.51,497.25,690.55,332.76,640.35,608.73,888.73,491.79,147.38,644.96,686.66,110.6,929.25,183.95,695.31,930.97,338.56,828.66
317,CUST1317,EMP177,ORD5317,2026-04-19,West,Bhopal,Marketing,Clothing,Skincare,26983.72,15161.68,54,2605.7,8.07,36258.81,47494.23,8.8,56,1.3,Other,Returned,Net Banking,Regular,Low,Store,Master,Part-time,Good,India,Zone C,Manager_17,Supplier_2,Brand C,Small Business,Low,Cancelled,Silver,Social Media,271.27,306.06,270.47,211.98,97.67,932.43,892.66,217.23,822.62,533.08,91.07,614.43,228.17,503.56,733.22,665.93,990.33,502.28,647.52,45.46
343,CUST1343,EMP123,ORD5343,2026-04-19,Central,Pune,IT,Clothing,Phone,40443.84,14949.84,93,28014.33,26.9,19837.52,61217.07,17.1,37,3.3,Other,Pending,Cash,New,Critical,Online,Diploma,Part-time,Good,India,Zone C,Manager_3,Supplier_13,Brand E,Corporate,High,Cancelled,Basic,Advertisement,595.81,837.01,265.75,574.76,915.99,771.89,923.6,836.9,996.24,633.85,782.38,330.29,98.89,217.42,357.07,417.61,615.49,162.13,92.36,16.62
362,CUST1362,EMP142,ORD5362,2026-04-20,Central,Bengaluru,Operations,Beauty,Phone,82758.11,-3499.44,94,15294.18,8.31,34168.17,155691.33,2.0,21,4.3,Other,Pending,Cash,Premium,Medium,Mobile App,Diploma,Contract,Average,India,Zone B,Manager_2,Supplier_2,Brand E,Consumer,Medium,Cancelled,Basic,Advertisement,329.71,467.84,712.19,879.32,192.93,835.81,375.18,979.69,789.85,549.22,247.74,971.91,685.05,312.18,396.55,710.02,786.88,842.63,651.93,12.12
28,CUST1028,EMP128,ORD5028,2026-04-20,West,Jaipur,Operations,Furniture,Laptop,4456.71,-890.03,28,20198.51,1.11,21997.33,170892.05,13.2,19,3.2,Other,Completed,Cash,New,High,Store,Diploma,Contract,Poor,India,Zone C,Manager_8,Supplier_13,Brand B,Corporate,Medium,Delayed,Gold,Referral,90.84,832.85,282.63,378.17,150.73,322.56,485.37,862.31,436.05,394.85,729.25,534.74,644.43,425.46,679.16,513.9,91.96,191.6,815.34,475.48
472,CUST1472,EMP172,ORD5472,2026-04-21,South,Kolkata,Finance,Grocery,Watch,89995.79,21449.87,96,25403.41,28.92,8586.9,61277.34,8.4,51,3.1,Other,Cancelled,Cash,New,Low,Online,Diploma,Contract,Excellent,India,Zone D,Manager_12,Supplier_7,Brand C,Corporate,Low,In Transit,Silver,Direct,456.11,113.94,445.97,253.51,829.52,419.84,941.82,750.08,873.16,539.42,350.2,189.27,378.35,836.72,868.63,603.8,622.69,882.12,551.9,145.51
31,CUST1031,EMP131,ORD5031,2026-04-21,Central,Indore,Finance,Electronics,Laptop,24266.24,6755.75,65,37105.97,33.68,576.35,81708.36,14.0,55,3.5,Male,Completed,Credit Card,Premium,Critical,Store,Diploma,Permanent,Good,India,Zone D,Manager_11,Supplier_1,Brand E,Small Business,Low,In Transit,Gold,Referral,859.53,231.97,755.68,754.93,210.88,831.14,345.05,597.15,142.11,692.58,479.17,146.87,575.44,242.04,942.15,220.65,822.95,670.51,665.86,518.36
251,CUST1251,EMP111,ORD5251,2026-04-22,South,Delhi,Sales,Clothing,Rice,99614.23,20520.41,59,3914.35,18.78,68657.49,94504.26,4.9,42,2.4,Other,Cancelled,Net Banking,Premium,Medium,Store,Master,Part-time,Good,India,Zone B,Manager_11,Supplier_11,Brand C,Small Business,High,Cancelled,Gold,Website,231.18,655.02,99.06,687.77,69.58,535.63,493.2,378.69,388.18,643.32,915.19,990.38,783.24,528.4,122.36,380.67,782.9,310.0,136.35,766.62
281,CUST1281,EMP141,ORD5281,2026-04-22,Central,Kolkata,Finance,Beauty,Watch,34507.35,4757.62,43,42258.63,37.42,58057.63,129510.82,12.4,26,1.1,Female,Cancelled,UPI,Regular,Medium,Mobile App,PhD,Permanent,Good,India,Zone B,Manager_1,Supplier_11,Brand A,Consumer,Medium,In Transit,Silver,Referral,588.79,813.98,568.82,168.57,813.34,657.49,243.0,83.19,627.94,175.32,457.26,359.83,240.32,515.52,271.37,409.15,665.26,982.59,561.69,378.88
58,CUST1058,EMP158,ORD5058,2026-04-22,South,Mumbai,Finance,Clothing,Table,3451.99,8747.04,22,37608.64,33.5,23038.39,44665.08,12.1,49,1.1,Male,Completed,UPI,Premium,Low,Mobile App,Bachelor,Contract,Good,India,Zone B,Manager_18,Supplier_13,Brand B,Small Business,Medium,Cancelled,Silver,Website,94.99,705.5,503.27,155.45,204.27,889.1,999.81,54.74,883.88,342.47,294.79,778.58,47.55,517.47,501.5,98.09,321.91,384.23,967.12,24.83
241,CUST1241,EMP101,ORD5241,2026-04-26,Central,Indore,HR,Clothing,Table,91914.1,21380.23,74,5873.5,14.39,51677.84,165236.2,10.3,24,2.2,Other,Completed,UPI,New,Low,Online,Bachelor,Permanent,Good,India,Zone D,Manager_1,Supplier_1,Brand D,Consumer,Low,In Transit,Gold,Referral,673.39,455.05,350.65,559.96,169.52,697.5,210.97,240.04,297.51,941.02,611.21,835.13,166.43,776.88,269.03,242.61,633.02,208.27,681.11,218.79
420,CUST1420,EMP120,ORD5420,2026-04-29,Central,Mumbai,Operations,Furniture,Table,58127.94,10492.73,19,2622.9,18.92,34516.13,110175.28,1.0,30,3.9,Other,Returned,Cash,Regular,Low,Store,Bachelor,Permanent,Poor,India,Zone D,Manager_20,Supplier_15,Brand A,Small Business,High,Delayed,Basic,Direct,882.4,373.3,509.89,687.6,114.11,810.4,586.27,452.37,746.46,573.38,170.0,9.95,363.83,277.29,591.07,543.79,765.46,990.37,232.68,362.74
